FECHA CONEXI�N;AREA;NOMBRE ZONA;COMUNA;MODEL;N�MERO CONEXIONES;USAGE (kB);PORCENTAJE USO
30-ene-25;URBANA;038_ZW Parque Sector Amarillo Skate Park;21;MR76;33;3239056;119%
30-ene-25;URBANA;039_ZW Biblioteca Daniel Guillard;13;MR76;46;3742355;138%
30-ene-25;URBANA;041_ZW Parque Junin;9;MR76;91;7421834;273%
30-ene-25;URBANA;042_ZW Parque Mariano Ramos;16;MR76;61;3812012;140%
30-ene-25;URBANA;043_ZW Polideportivo Ricardo Balcazar;13;MR76;61;4727598;174%
30-ene-25;URBANA;044_ZW Polideportivo San Benito;11;MR76;40;2188887;81%
30-ene-25;URBANA;045_ZW Parque Santa Anita;17;MR76;26;1794954;66%
30-ene-25;URBANA;046_ZW Sebastian Belalcazar;2;MR76;17;724685;27%
30-ene-25;URBANA;047_ZW Parque del Mico;11;MR76;16;1707012;63%
30-ene-25;URBANA;049_ZW Cerro 3 Cruces;1;MR76;187;3601025;133%
30-ene-25;URBANA;050_ZW Parque Calima;4;MR76;35;3830208;141%
30-ene-25;URBANA;051_ZW Parque La Merced;2;MR76;11;1105836;41%
30-ene-25;URBANA;053_ZW Polideportivo Laureano Gomez;15;MR76;25;880702;32%
30-ene-25;URBANA;053_ZW Polideportivo Laureano Gomez;15;MR76;28;360815;13%
30-ene-25;URBANA;054_ZW El Diamante;13;MR76;41;2447566;90%
30-ene-25;URBANA;054_ZW El Diamante;13;MR76;29;920582;34%
30-ene-25;URBANA;055_ZW Polideportivo Petecuy;6;MR76;76;16415103;605%
30-ene-25;URBANA;055_ZW Polideportivo Petecuy;6;MR76;73;10158771;374%
30-ene-25;URBANA;056_ZW Comuna 16;16;MR76;26;2548427;94%
30-ene-25;URBANA;056_ZW Comuna 16;16;MR76;23;735790;27%
31-ene-25;RURAL;057_La Castilla;99;MR76;15;616120;286%
31-ene-25;RURAL;057_La Castilla;99;MR76;9;48769;23%
31-ene-25;RURAL;058_La Elvira;99;MR76;12;760318;353%
31-ene-25;RURAL;058_La Elvira;99;MR76;8;798668;371%
31-ene-25;RURAL;059_El Saladito;99;MR76;16;278257;129%
31-ene-25;RURAL;060_Felidia;99;MR76;48;972701;452%
31-ene-25;RURAL;060_Felidia;99;MR76;41;348275;162%
31-ene-25;RURAL;061_La Leonera;99;MR76;32;2496575;1159%
31-ene-25;RURAL;061_La Leonera;99;MR76;21;2283016;1060%
31-ene-25;RURAL;062_Pichinde;99;MR76;5;23263;11%
31-ene-25;RURAL;063_Los Andes;99;MR76;13;6365792;2955%
31-ene-25;RURAL;063_Los Andes;99;MR76;20;1736473;806%
31-ene-25;RURAL;063_Los Andes;99;MR76;27;4811346;2234%
31-ene-25;URBANA;001_ZW Parque Ingenio;17;MR76;41;3158900;171%
31-ene-25;URBANA;001_ZW Parque Ingenio;17;MR76;43;2116637;115%
31-ene-25;URBANA;002_ZW Canchas Panamericanas;19;MR76;44;888593;48%
31-ene-25;URBANA;003_ZW Parque del Perro;19;MR76;64;2664308;145%
31-ene-25;URBANA;003_ZW Parque del Perro;19;MR76;44;562902;31%
31-ene-25;URBANA;004_ZW Parque San Nicolas;3;MR76;78;1588033;86%
31-ene-25;URBANA;004_ZW Parque San Nicolas;3;MR76;72;850932;46%
31-ene-25;URBANA;005_ZW Parque Barrio Obrero;9;MR76;210;15541018;843%
31-ene-25;URBANA;005_ZW Parque Barrio Obrero;9;MR76;141;4618169;251%
31-ene-25;URBANA;006_ZW Parque Vallado;15;MR76;107;3796260;206%
31-ene-25;URBANA;006_ZW Parque Vallado;15;MR76;101;3685284;200%
31-ene-25;URBANA;007_ZW Parque Pizamos;21;MR76;40;2837408;154%
31-ene-25;URBANA;008_ZW Parque Alfonso Lopez;7;MR76;49;2077052;113%
31-ene-25;URBANA;009_ZW Polideportivo Los Almendros;5;MR76;23;653485;35%
31-ene-25;URBANA;009_ZW Polideportivo Los Almendros;5;MR76;35;1346251;73%
31-ene-25;URBANA;010_ZW Parque Antonio Nari�o;16;MR76;52;2442802;133%
31-ene-25;URBANA;012_ZW Polideportivo Los Naranjos;14;MR76;43;2291167;124%
31-ene-25;URBANA;013_ZW Parque Llano Verde;15;MR76;35;1507073;82%
31-ene-25;URBANA;014_ZW Centro Cultural Alto Jordan;18;MR76;21;5752652;312%
31-ene-25;URBANA;015_ZW Centro Cultural Comuna 13;13;MR76;40;1003165;54%
31-ene-25;URBANA;016_ZW Conjunto Habitacional Ramali;6;MR76;47;6021572;327%
31-ene-25;URBANA;017_ZW Conjunto Habitacional Rio Cauca;15;MR76;80;6246617;339%
31-ene-25;URBANA;019_ZW Parque Skate Board;15;MR76;109;12123156;658%
31-ene-25;URBANA;020_ZW Parque Petecuy1;6;MR76;24;2148649;117%
31-ene-25;URBANA;021_ZW Parque Alfonso Barberena;12;MR76;96;3521557;191%
31-ene-25;URBANA;021_ZW Parque Alfonso Barberena;12;MR76;77;1906900;103%
31-ene-25;URBANA;022_ZW Polideportivo Los Farallones;18;MR76;19;2765198;150%
31-ene-25;URBANA;023_ZW Parque Los Guerreros;21;MR76;43;114035;6%
31-ene-25;URBANA;024_ZW Museo La Tertulia;2;MR76;59;1434670;78%
31-ene-25;URBANA;024_ZW Museo La Tertulia;2;MR76;60;340534;18%
31-ene-25;URBANA;025_ZW Parque San Marino;7;MR76;30;9701860;527%
31-ene-25;URBANA;026_ZW Parque La Flora;2;MR76;57;3347132;182%
31-ene-25;URBANA;026_ZW Parque La Flora;2;MR76;41;1321038;72%
31-ene-25;URBANA;027_ZW Parque Alfonso Bonilla Arag�n;14;MR76;40;1697374;92%
31-ene-25;URBANA;027_ZW Parque Alfonso Bonilla Arag�n;14;MR76;17;5221;0%
31-ene-25;URBANA;028_ZW Parque Yo Amo a Silo�;20;MR76;40;7930934;430%
31-ene-25;URBANA;029_ZW Centro Cultural Vista Hermosa;1;MR76;64;2930806;159%
31-ene-25;URBANA;029_ZW Centro Cultural Vista Hermosa;1;MR76;68;1452430;79%
31-ene-25;URBANA;030_ZW Parque Mutis;1;MR76;42;6051116;328%
31-ene-25;URBANA;031_ZW Cancha Los Azules;21;MR76;38;1935385;105%
31-ene-25;URBANA;032_ZW Parque La Orqueta;20;MR76;77;5915467;321%
31-ene-25;URBANA;034_ZW Parque Villa Colombia;8;MR76;9;192896;10%
31-ene-25;URBANA;035_ZW Parque Colseguros;10;MR76;94;2450839;133%
31-ene-25;URBANA;035_ZW Parque Colseguros;10;MR76;89;2493660;135%
31-ene-25;URBANA;036_ZW Parque India Elena;10;MR76;96;1931109;105%
31-ene-25;URBANA;036_ZW Parque India Elena;10;MR76;99;1082250;59%
31-ene-25;URBANA;037_ZW Parque Tequendama;19;MR76;86;846087;46%
31-ene-25;URBANA;038_ZW Parque Sector Amarillo Skate Park;21;MR76;36;2577174;140%
31-ene-25;URBANA;039_ZW Biblioteca Daniel Guillard;13;MR76;43;2686623;146%
31-ene-25;URBANA;041_ZW Parque Junin;9;MR76;104;5485393;298%
31-ene-25;URBANA;042_ZW Parque Mariano Ramos;16;MR76;54;2363570;128%
31-ene-25;URBANA;043_ZW Polideportivo Ricardo Balcazar;13;MR76;51;6480909;352%
31-ene-25;URBANA;044_ZW Polideportivo San Benito;11;MR76;39;1162855;63%
31-ene-25;URBANA;045_ZW Parque Santa Anita;17;MR76;30;1087568;59%
31-ene-25;URBANA;046_ZW Sebastian Belalcazar;2;MR76;18;46513;3%
31-ene-25;URBANA;047_ZW Parque del Mico;11;MR76;20;3710987;201%
31-ene-25;URBANA;049_ZW Cerro 3 Cruces;1;MR76;24;192431;10%
31-ene-25;URBANA;050_ZW Parque Calima;4;MR76;32;337629;18%
31-ene-25;URBANA;051_ZW Parque La Merced;2;MR76;11;1005607;55%
31-ene-25;URBANA;053_ZW Polideportivo Laureano Gomez;15;MR76;35;182970;10%
31-ene-25;URBANA;053_ZW Polideportivo Laureano Gomez;15;MR76;52;1233885;67%
31-ene-25;URBANA;054_ZW El Diamante;13;MR76;42;113146;6%
31-ene-25;URBANA;054_ZW El Diamante;13;MR76;25;58197;3%
31-ene-25;URBANA;055_ZW Polideportivo Petecuy;6;MR76;90;1407487;76%
31-ene-25;URBANA;055_ZW Polideportivo Petecuy;6;MR76;75;4034803;219%
31-ene-25;URBANA;056_ZW Comuna 16;16;MR76;26;1654325;90%
31-ene-25;URBANA;056_ZW Comuna 16;16;MR76;25;1136282;62%
1-feb-25;URBANA;001_ZW Parque Ingenio;17;MR76;47;4398974;155%
1-feb-25;URBANA;001_ZW Parque Ingenio;17;MR76;62;4366357;154%
1-feb-25;URBANA;002_ZW Canchas Panamericanas;19;MR76;27;994670;35%
1-feb-25;URBANA;003_ZW Parque del Perro;19;MR76;75;2912254;103%
1-feb-25;URBANA;003_ZW Parque del Perro;19;MR76;69;2557414;90%
1-feb-25;URBANA;004_ZW Parque San Nicolas;3;MR76;67;6083264;215%
1-feb-25;URBANA;004_ZW Parque San Nicolas;3;MR76;55;787310;28%
1-feb-25;URBANA;005_ZW Parque Barrio Obrero;9;MR76;236;14236567;502%
1-feb-25;URBANA;005_ZW Parque Barrio Obrero;9;MR76;105;2469937;87%
1-feb-25;URBANA;006_ZW Parque Vallado;15;MR76;110;3524953;124%
1-feb-25;URBANA;006_ZW Parque Vallado;15;MR76;120;2281491;81%
1-feb-25;URBANA;007_ZW Parque Pizamos;21;MR76;37;2532197;89%
1-feb-25;URBANA;008_ZW Parque Alfonso Lopez;7;MR76;66;4906042;173%
1-feb-25;URBANA;009_ZW Polideportivo Los Almendros;5;MR76;15;24194;1%
1-feb-25;URBANA;009_ZW Polideportivo Los Almendros;5;MR76;17;550089;19%
1-feb-25;URBANA;010_ZW Parque Antonio Nari�o;16;MR76;42;2184985;77%
1-feb-25;URBANA;012_ZW Polideportivo Los Naranjos;14;MR76;30;801359;28%
1-feb-25;URBANA;013_ZW Parque Llano Verde;15;MR76;40;1407672;50%
1-feb-25;URBANA;014_ZW Centro Cultural Alto Jordan;18;MR76;25;5722647;202%
1-feb-25;URBANA;015_ZW Centro Cultural Comuna 13;13;MR76;29;1324280;47%
1-feb-25;URBANA;016_ZW Conjunto Habitacional Ramali;6;MR76;51;10111843;357%
1-feb-25;URBANA;017_ZW Conjunto Habitacional Rio Cauca;15;MR76;80;14697494;519%
1-feb-25;URBANA;019_ZW Parque Skate Board;15;MR76;78;13353839;471%
1-feb-25;URBANA;020_ZW Parque Petecuy1;6;MR76;27;1974278;70%
1-feb-25;URBANA;021_ZW Parque Alfonso Barberena;12;MR76;112;5649388;199%
1-feb-25;URBANA;021_ZW Parque Alfonso Barberena;12;MR76;90;3276519;116%
1-feb-25;URBANA;022_ZW Polideportivo Los Farallones;18;MR76;12;1274180;45%
1-feb-25;URBANA;023_ZW Parque Los Guerreros;21;MR76;65;3888517;137%
1-feb-25;URBANA;024_ZW Museo La Tertulia;2;MR76;71;2063470;73%
1-feb-25;URBANA;024_ZW Museo La Tertulia;2;MR76;63;1896755;67%
1-feb-25;URBANA;025_ZW Parque San Marino;7;MR76;34;33891761;1196%
1-feb-25;URBANA;026_ZW Parque La Flora;2;MR76;67;3428278;121%
1-feb-25;URBANA;026_ZW Parque La Flora;2;MR76;54;1487933;53%
1-feb-25;URBANA;027_ZW Parque Alfonso Bonilla Arag�n;14;MR76;42;1903760;67%
1-feb-25;URBANA;027_ZW Parque Alfonso Bonilla Arag�n;14;MR76;24;242536;9%
1-feb-25;URBANA;028_ZW Parque Yo Amo a Silo�;20;MR76;37;7441157;263%
1-feb-25;URBANA;029_ZW Centro Cultural Vista Hermosa;1;MR76;48;2967433;105%
1-feb-25;URBANA;029_ZW Centro Cultural Vista Hermosa;1;MR76;50;7703046;272%
1-feb-25;URBANA;030_ZW Parque Mutis;1;MR76;51;9249764;326%
1-feb-25;URBANA;031_ZW Cancha Los Azules;21;MR76;41;2858033;101%
1-feb-25;URBANA;032_ZW Parque La Orqueta;20;MR76;75;8177240;289%
1-feb-25;URBANA;034_ZW Parque Villa Colombia;8;MR76;9;823281;29%
1-feb-25;URBANA;035_ZW Parque Colseguros;10;MR76;105;7204280;254%
1-feb-25;URBANA;035_ZW Parque Colseguros;10;MR76;99;7515340;265%
1-feb-25;URBANA;036_ZW Parque India Elena;10;MR76;119;6272605;221%
1-feb-25;URBANA;036_ZW Parque India Elena;10;MR76;92;1821240;64%
1-feb-25;URBANA;037_ZW Parque Tequendama;19;MR76;53;3438407;121%
1-feb-25;URBANA;038_ZW Parque Sector Amarillo Skate Park;21;MR76;40;1377056;49%
1-feb-25;URBANA;039_ZW Biblioteca Daniel Guillard;13;MR76;60;8759103;309%
1-feb-25;URBANA;041_ZW Parque Junin;9;MR76;93;9899226;349%
1-feb-25;URBANA;042_ZW Parque Mariano Ramos;16;MR76;52;4056448;143%
1-feb-25;URBANA;043_ZW Polideportivo Ricardo Balcazar;13;MR76;57;6251751;221%
1-feb-25;URBANA;044_ZW Polideportivo San Benito;11;MR76;31;2140804;76%
1-feb-25;URBANA;045_ZW Parque Santa Anita;17;MR76;20;2585637;91%
1-feb-25;URBANA;046_ZW Sebastian Belalcazar;2;MR76;22;1285133;45%
1-feb-25;URBANA;047_ZW Parque del Mico;11;MR76;22;598077;21%
1-feb-25;URBANA;049_ZW Cerro 3 Cruces;1;MR76;33;1871760;66%
1-feb-25;URBANA;050_ZW Parque Calima;4;MR76;31;1189014;42%
1-feb-25;URBANA;051_ZW Parque La Merced;2;MR76;9;347365;12%
1-feb-25;URBANA;053_ZW Polideportivo Laureano Gomez;15;MR76;25;1010419;36%
1-feb-25;URBANA;053_ZW Polideportivo Laureano Gomez;15;MR76;40;2363401;83%
1-feb-25;URBANA;054_ZW El Diamante;13;MR76;18;3640;0%
1-feb-25;URBANA;054_ZW El Diamante;13;MR76;7;688;0%
1-feb-25;URBANA;055_ZW Polideportivo Petecuy;6;MR76;55;1095493;39%
1-feb-25;URBANA;055_ZW Polideportivo Petecuy;6;MR76;59;9837765;347%
1-feb-25;URBANA;056_ZW Comuna 16;16;MR76;16;821;0%
1-feb-25;URBANA;056_ZW Comuna 16;16;MR76;10;5776;0%
2-feb-25;URBANA;001_ZW Parque Ingenio;17;MR76;66;5479320;162%
2-feb-25;URBANA;001_ZW Parque Ingenio;17;MR76;81;2819446;83%
2-feb-25;URBANA;002_ZW Canchas Panamericanas;19;MR76;36;1394276;41%
2-feb-25;URBANA;003_ZW Parque del Perro;19;MR76;77;2730878;81%
2-feb-25;URBANA;003_ZW Parque del Perro;19;MR76;67;1688223;50%
2-feb-25;URBANA;004_ZW Parque San Nicolas;3;MR76;30;2437083;72%
2-feb-25;URBANA;004_ZW Parque San Nicolas;3;MR76;34;2581165;76%
2-feb-25;URBANA;005_ZW Parque Barrio Obrero;9;MR76;215;27701088;819%
2-feb-25;URBANA;005_ZW Parque Barrio Obrero;9;MR76;85;1951049;58%
2-feb-25;URBANA;006_ZW Parque Vallado;15;MR76;95;3663894;108%
2-feb-25;URBANA;006_ZW Parque Vallado;15;MR76;88;1839121;54%
2-feb-25;URBANA;007_ZW Parque Pizamos;21;MR76;52;4033500;119%
2-feb-25;URBANA;008_ZW Parque Alfonso Lopez;7;MR76;52;5416943;160%
2-feb-25;URBANA;009_ZW Polideportivo Los Almendros;5;MR76;19;186188;6%
2-feb-25;URBANA;009_ZW Polideportivo Los Almendros;5;MR76;23;967109;29%
2-feb-25;URBANA;010_ZW Parque Antonio Nari�o;16;MR76;40;6552761;194%
2-feb-25;URBANA;012_ZW Polideportivo Los Naranjos;14;MR76;54;3686984;109%
2-feb-25;URBANA;013_ZW Parque Llano Verde;15;MR76;33;2809263;83%
2-feb-25;URBANA;014_ZW Centro Cultural Alto Jordan;18;MR76;19;5684235;168%
2-feb-25;URBANA;015_ZW Centro Cultural Comuna 13;13;MR76;29;1972941;58%
2-feb-25;URBANA;016_ZW Conjunto Habitacional Ramali;6;MR76;48;7699473;228%
2-feb-25;URBANA;017_ZW Conjunto Habitacional Rio Cauca;15;MR76;89;23608532;698%
2-feb-25;URBANA;019_ZW Parque Skate Board;15;MR76;97;14089705;417%
2-feb-25;URBANA;020_ZW Parque Petecuy1;6;MR76;36;4887058;144%
2-feb-25;URBANA;021_ZW Parque Alfonso Barberena;12;MR76;81;5870875;174%
2-feb-25;URBANA;021_ZW Parque Alfonso Barberena;12;MR76;77;1911999;57%
2-feb-25;URBANA;022_ZW Polideportivo Los Farallones;18;MR76;18;1952175;58%
2-feb-25;URBANA;023_ZW Parque Los Guerreros;21;MR76;49;936275;28%
2-feb-25;URBANA;024_ZW Museo La Tertulia;2;MR76;53;1838393;54%
2-feb-25;URBANA;024_ZW Museo La Tertulia;2;MR76;55;2138326;63%
2-feb-25;URBANA;025_ZW Parque San Marino;7;MR76;34;9710437;287%
2-feb-25;URBANA;026_ZW Parque La Flora;2;MR76;88;6878064;203%
2-feb-25;URBANA;026_ZW Parque La Flora;2;MR76;84;1242858;37%
2-feb-25;URBANA;027_ZW Parque Alfonso Bonilla Arag�n;14;MR76;40;1546622;46%
2-feb-25;URBANA;027_ZW Parque Alfonso Bonilla Arag�n;14;MR76;21;63978;2%
2-feb-25;URBANA;028_ZW Parque Yo Amo a Silo�;20;MR76;41;21752608;643%
2-feb-25;URBANA;029_ZW Centro Cultural Vista Hermosa;1;MR76;44;1247538;37%
2-feb-25;URBANA;029_ZW Centro Cultural Vista Hermosa;1;MR76;38;973622;29%
2-feb-25;URBANA;030_ZW Parque Mutis;1;MR76;54;3796392;112%
2-feb-25;URBANA;031_ZW Cancha Los Azules;21;MR76;42;5313015;157%
2-feb-25;URBANA;032_ZW Parque La Orqueta;20;MR76;63;9977531;295%
2-feb-25;URBANA;034_ZW Parque Villa Colombia;8;MR76;10;389748;12%
2-feb-25;URBANA;035_ZW Parque Colseguros;10;MR76;81;3996312;118%
2-feb-25;URBANA;035_ZW Parque Colseguros;10;MR76;77;7057558;209%
2-feb-25;URBANA;036_ZW Parque India Elena;10;MR76;126;8288194;245%
2-feb-25;URBANA;036_ZW Parque India Elena;10;MR76;81;3552275;105%
2-feb-25;URBANA;037_ZW Parque Tequendama;19;MR76;31;11080809;328%
2-feb-25;URBANA;038_ZW Parque Sector Amarillo Skate Park;21;MR76;44;13476989;398%
2-feb-25;URBANA;039_ZW Biblioteca Daniel Guillard;13;MR76;62;11959218;354%
2-feb-25;URBANA;041_ZW Parque Junin;9;MR76;88;12331933;365%
2-feb-25;URBANA;042_ZW Parque Mariano Ramos;16;MR76;40;4295466;127%
2-feb-25;URBANA;043_ZW Polideportivo Ricardo Balcazar;13;MR76;69;8210083;243%
2-feb-25;URBANA;044_ZW Polideportivo San Benito;11;MR76;32;4382951;130%
2-feb-25;URBANA;045_ZW Parque Santa Anita;17;MR76;23;1759440;52%
2-feb-25;URBANA;046_ZW Sebastian Belalcazar;2;MR76;35;1894685;56%
2-feb-25;URBANA;047_ZW Parque del Mico;11;MR76;24;725885;21%
2-feb-25;URBANA;049_ZW Cerro 3 Cruces;1;MR76;116;6181533;183%
2-feb-25;URBANA;050_ZW Parque Calima;4;MR76;18;10560263;312%
2-feb-25;URBANA;051_ZW Parque La Merced;2;MR76;16;4879932;144%
2-feb-25;URBANA;053_ZW Polideportivo Laureano Gomez;15;MR76;33;565068;17%
2-feb-25;URBANA;053_ZW Polideportivo Laureano Gomez;15;MR76;48;2074736;61%
2-feb-25;URBANA;054_ZW El Diamante;13;MR76;28;1662380;49%
2-feb-25;URBANA;054_ZW El Diamante;13;MR76;12;219422;6%
2-feb-25;URBANA;055_ZW Polideportivo Petecuy;6;MR76;44;1016211;30%
2-feb-25;URBANA;055_ZW Polideportivo Petecuy;6;MR76;39;3862698;114%
2-feb-25;URBANA;056_ZW Comuna 16;16;MR76;26;695508;21%
2-feb-25;URBANA;056_ZW Comuna 16;16;MR76;23;80859;2%
3-feb-25;URBANA;001_ZW Parque Ingenio;17;MR76;21;1586176;61%
3-feb-25;URBANA;001_ZW Parque Ingenio;17;MR76;31;1342275;52%
3-feb-25;URBANA;002_ZW Canchas Panamericanas;19;MR76;41;3802595;147%
3-feb-25;URBANA;003_ZW Parque del Perro;19;MR76;34;1727489;67%
3-feb-25;URBANA;003_ZW Parque del Perro;19;MR76;37;1648886;64%
3-feb-25;URBANA;004_ZW Parque San Nicolas;3;MR76;71;3878503;150%
3-feb-25;URBANA;004_ZW Parque San Nicolas;3;MR76;78;3898199;151%
3-feb-25;URBANA;005_ZW Parque Barrio Obrero;9;MR76;191;25963974;1005%
3-feb-25;URBANA;005_ZW Parque Barrio Obrero;9;MR76;100;5071921;196%
3-feb-25;URBANA;006_ZW Parque Vallado;15;MR76;82;1292270;50%
3-feb-25;URBANA;006_ZW Parque Vallado;15;MR76;99;2365395;92%
3-feb-25;URBANA;007_ZW Parque Pizamos;21;MR76;33;1797319;70%
3-feb-25;URBANA;008_ZW Parque Alfonso Lopez;7;MR76;62;5420608;210%
3-feb-25;URBANA;009_ZW Polideportivo Los Almendros;5;MR76;20;349941;14%
3-feb-25;URBANA;009_ZW Polideportivo Los Almendros;5;MR76;27;488235;19%
3-feb-25;URBANA;010_ZW Parque Antonio Nari�o;16;MR76;35;1542060;60%
3-feb-25;URBANA;012_ZW Polideportivo Los Naranjos;14;MR76;19;300788;12%
3-feb-25;URBANA;013_ZW Parque Llano Verde;15;MR76;28;2030133;79%
3-feb-25;URBANA;014_ZW Centro Cultural Alto Jordan;18;MR76;19;10451327;405%
3-feb-25;URBANA;015_ZW Centro Cultural Comuna 13;13;MR76;21;1282767;50%
3-feb-25;URBANA;016_ZW Conjunto Habitacional Ramali;6;MR76;40;3750569;145%
3-feb-25;URBANA;017_ZW Conjunto Habitacional Rio Cauca;15;MR76;72;21224777;822%
3-feb-25;URBANA;019_ZW Parque Skate Board;15;MR76;58;6441778;249%
3-feb-25;URBANA;020_ZW Parque Petecuy1;6;MR76;26;3932479;152%
3-feb-25;URBANA;021_ZW Parque Alfonso Barberena;12;MR76;75;3871205;150%
3-feb-25;URBANA;021_ZW Parque Alfonso Barberena;12;MR76;58;2324849;90%
3-feb-25;URBANA;022_ZW Polideportivo Los Farallones;18;MR76;14;314159;12%
3-feb-25;URBANA;023_ZW Parque Los Guerreros;21;MR76;42;552230;21%
3-feb-25;URBANA;024_ZW Museo La Tertulia;2;MR76;32;2321880;90%
3-feb-25;URBANA;024_ZW Museo La Tertulia;2;MR76;35;1042044;40%
3-feb-25;URBANA;025_ZW Parque San Marino;7;MR76;46;9684108;375%
3-feb-25;URBANA;026_ZW Parque La Flora;2;MR76;53;3348770;130%
3-feb-25;URBANA;026_ZW Parque La Flora;2;MR76;40;3067266;119%
3-feb-25;URBANA;027_ZW Parque Alfonso Bonilla Arag�n;14;MR76;33;3470203;134%
3-feb-25;URBANA;027_ZW Parque Alfonso Bonilla Arag�n;14;MR76;20;528383;20%
3-feb-25;URBANA;028_ZW Parque Yo Amo a Silo�;20;MR76;33;8951904;347%
3-feb-25;URBANA;029_ZW Centro Cultural Vista Hermosa;1;MR76;43;1963857;76%
3-feb-25;URBANA;029_ZW Centro Cultural Vista Hermosa;1;MR76;40;2969344;115%
3-feb-25;URBANA;030_ZW Parque Mutis;1;MR76;50;3294287;128%
3-feb-25;URBANA;031_ZW Cancha Los Azules;21;MR76;24;5218881;202%
3-feb-25;URBANA;032_ZW Parque La Orqueta;20;MR76;59;4316363;167%
3-feb-25;URBANA;034_ZW Parque Villa Colombia;8;MR76;13;457701;18%
3-feb-25;URBANA;035_ZW Parque Colseguros;10;MR76;57;7660271;297%
3-feb-25;URBANA;035_ZW Parque Colseguros;10;MR76;61;2583135;100%
3-feb-25;URBANA;036_ZW Parque India Elena;10;MR76;76;4347073;168%
3-feb-25;URBANA;036_ZW Parque India Elena;10;MR76;56;2972746;115%
3-feb-25;URBANA;037_ZW Parque Tequendama;19;MR76;90;8872182;343%
3-feb-25;URBANA;038_ZW Parque Sector Amarillo Skate Park;21;MR76;25;6801541;263%
3-feb-25;URBANA;039_ZW Biblioteca Daniel Guillard;13;MR76;41;17476746;677%
3-feb-25;URBANA;041_ZW Parque Junin;9;MR76;93;4213919;163%
3-feb-25;URBANA;042_ZW Parque Mariano Ramos;16;MR76;43;3609587;140%
3-feb-25;URBANA;043_ZW Polideportivo Ricardo Balcazar;13;MR76;43;1633682;63%
3-feb-25;URBANA;044_ZW Polideportivo San Benito;11;MR76;23;1446546;56%
3-feb-25;URBANA;045_ZW Parque Santa Anita;17;MR76;27;2315283;90%
3-feb-25;URBANA;046_ZW Sebastian Belalcazar;2;MR76;10;53732;2%
3-feb-25;URBANA;047_ZW Parque del Mico;11;MR76;18;1495557;58%
3-feb-25;URBANA;049_ZW Cerro 3 Cruces;1;MR76;9;304986;12%
3-feb-25;URBANA;050_ZW Parque Calima;4;MR76;37;6256927;242%
3-feb-25;URBANA;051_ZW Parque La Merced;2;MR76;13;517812;20%
3-feb-25;URBANA;053_ZW Polideportivo Laureano Gomez;15;MR76;15;204111;8%
3-feb-25;URBANA;053_ZW Polideportivo Laureano Gomez;15;MR76;28;176445;7%
3-feb-25;URBANA;054_ZW El Diamante;13;MR76;17;22746;1%
3-feb-25;URBANA;054_ZW El Diamante;13;MR76;10;116214;4%
3-feb-25;URBANA;055_ZW Polideportivo Petecuy;6;MR76;80;6958930;269%
3-feb-25;URBANA;055_ZW Polideportivo Petecuy;6;MR76;71;7999658;310%
3-feb-25;URBANA;056_ZW Comuna 16;16;MR76;15;326962;13%
3-feb-25;URBANA;056_ZW Comuna 16;16;MR76;19;665172;26%
4-feb-25;URBANA;001_ZW Parque Ingenio;17;MR76;38;5005349;177%
4-feb-25;URBANA;001_ZW Parque Ingenio;17;MR76;17;409101;15%
4-feb-25;URBANA;002_ZW Canchas Panamericanas;19;MR76;37;798226;28%
4-feb-25;URBANA;003_ZW Parque del Perro;19;MR76;42;716840;25%
4-feb-25;URBANA;003_ZW Parque del Perro;19;MR76;35;249251;9%
4-feb-25;URBANA;004_ZW Parque San Nicolas;3;MR76;66;6777229;240%
4-feb-25;URBANA;004_ZW Parque San Nicolas;3;MR76;84;3412329;121%
4-feb-25;URBANA;005_ZW Parque Barrio Obrero;9;MR76;210;20097720;713%
4-feb-25;URBANA;005_ZW Parque Barrio Obrero;9;MR76;120;2606590;92%
4-feb-25;URBANA;006_ZW Parque Vallado;15;MR76;92;1490108;53%
4-feb-25;URBANA;006_ZW Parque Vallado;15;MR76;111;4183303;148%
4-feb-25;URBANA;007_ZW Parque Pizamos;21;MR76;43;2476953;88%
4-feb-25;URBANA;008_ZW Parque Alfonso Lopez;7;MR76;54;2846028;101%
4-feb-25;URBANA;009_ZW Polideportivo Los Almendros;5;MR76;14;645409;23%
4-feb-25;URBANA;009_ZW Polideportivo Los Almendros;5;MR76;23;1710583;61%
4-feb-25;URBANA;010_ZW Parque Antonio Nari�o;16;MR76;46;3087895;109%
4-feb-25;URBANA;012_ZW Polideportivo Los Naranjos;14;MR76;37;2876024;102%
4-feb-25;URBANA;013_ZW Parque Llano Verde;15;MR76;31;2313262;82%
4-feb-25;URBANA;014_ZW Centro Cultural Alto Jordan;18;MR76;23;11737288;416%
4-feb-25;URBANA;015_ZW Centro Cultural Comuna 13;13;MR76;73;7399704;262%
4-feb-25;URBANA;016_ZW Conjunto Habitacional Ramali;6;MR76;34;6040096;214%
4-feb-25;URBANA;017_ZW Conjunto Habitacional Rio Cauca;15;MR76;74;23009109;816%
4-feb-25;URBANA;019_ZW Parque Skate Board;15;MR76;84;12766354;453%
4-feb-25;URBANA;020_ZW Parque Petecuy1;6;MR76;35;4946542;175%
4-feb-25;URBANA;021_ZW Parque Alfonso Barberena;12;MR76;92;2172453;77%
